"","OTU","Sample","Abundance","Tank","Location","Treatment","Source","Combined","Kingdom","Phylum","Class","Order","Family","Genus","sd","SD","median"
"812","ASV_855","Water_9",0.0223857208948319,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00313942218359148,0,0
"813","ASV_855","Water_35",0.0107092179593585,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"814","ASV_86","Water_35",3.44033626944392,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"815","ASV_86","Water_60",0.0840189597501625,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.0812351747979621,0.00802711531720022,0
"816","ASV_86","Anterior_60",0.00952199581032184,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00802711531720022,0,0
"817","ASV_86","Water_9",0.00447714417896638,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00110674841290478,0,0
"818","ASV_86","Precipitates_35",0.00212904118630175,NA,NA,35,NA,"Precipitates_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00399010682609569,NA,0
"819","ASV_86","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00197377959450831,0,0
"820","ASV_871","Fluid_60",1.06382978723404,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",NA,0,0
"821","ASV_871","Posterior_QC",0.115163147792706,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",NA,0,0
"822","ASV_871","Posterior_60",0.0457561198810341,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",0.560534241931675,0.0119583734297768,0
"823","ASV_871","Anterior_9",0.0062625250501002,NA,NA,9,NA,"Anterior_9","Bacteria","Other","Bacilli","Lactobacillales","Streptococcaceae","Below Threshold",0.0119583734297768,0,0
"824","ASV_872","Fluid_60",0.531914893617021,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",NA,0,0
"825","ASV_872","Posterior_QC",0.0383877159309021,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",NA,0,0
"826","ASV_872","Water_9",0.0134314325368991,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.0163299916108874,0,0
"827","ASV_872","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",NA,0,0
"828","ASV_872","Water_60",0.0015852633915125,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Below Threshold",0.00268497544151805,NA,0
"829","ASV_897","Fluid_60",0.265957446808511,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",NA,0.0146721796490375,0
"830","ASV_897","Posterior_QC",0.115163147792706,NA,NA,NA,NA,"Posterior_QC","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",NA,0.029676160970761,0
"831","ASV_897","Anterior_60",0.0380879832412874,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0.029676160970761,0.0909213022345867,0
"832","ASV_897","Posterior_35",0.0105130361648444,NA,NA,35,NA,"Posterior_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0.0128528555028857,0,0
"833","ASV_897","Anterior_9",0.0062625250501002,NA,NA,9,NA,"Anterior_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0.0909213022345867,NA,0
"834","ASV_897","Anterior_35",0.00421745181561301,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Below Threshold",0.0146721796490375,0,0
"835","ASV_90","Posterior_35",3.12237174095879,NA,NA,35,NA,"Posterior_35","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",4.81530553073066,0.0423346294827003,0.0379570663405171
"836","ASV_90","Posterior_60",1.00663463738275,NA,NA,60,NA,"Posterior_60","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",9.72328116225962,0.0375390292060875,0.0379570663405171
"837","ASV_90","Posterior_QC",0.614203454894434,NA,NA,NA,NA,"Posterior_QC","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",NA,0.00549595686996312,0.0379570663405171
"838","ASV_90","Posterior_9",0.58343057176196,NA,NA,9,NA,"Posterior_9","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",3.24148601730707,0.0673947680410282,0.0379570663405171
"839","ASV_90","Fluid_35",0.0777827447474296,NA,NA,35,NA,"Fluid_35","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.0673947680410282,NA,0.0379570663405171
"840","ASV_90","Precipitates_60",0.0582051643854946,NA,NA,60,NA,"Precipitates_60","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.060603597185755,0.0305061590902227,0.0379570663405171
"841","ASV_90","Fluid_9",0.04086915060282,NA,NA,9,NA,"Fluid_9","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.0305061590902227,4.81530553073066,0.0379570663405171
"842","ASV_90","Anterior_35",0.0379570663405171,NA,NA,35,NA,"Anterior_35","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.0423346294827003,9.72328116225962,0.0379570663405171
"843","ASV_90","Precipitates_35",0.0223549324561684,NA,NA,35,NA,"Precipitates_35","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.0253850560806166,3.24148601730707,0.0379570663405171
"844","ASV_90","Anterior_9",0.0062625250501002,NA,NA,9,NA,"Anterior_9","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.00549595686996312,NA,0.0379570663405171
"845","ASV_90","Anterior_60",0.00476099790516092,NA,NA,60,NA,"Anterior_60","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.0375390292060875,0.0253850560806166,0.0379570663405171
"846","ASV_90","Water_9",0.00149238139298879,NA,NA,9,NA,"Water_9","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae_X",0.00252213861173687,0.060603597185755,0.0379570663405171
"847","ASV_903","Water_35",0.0187411314288774,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",NA,0,0
"848","ASV_903","Water_60",0.0126821071321,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00237828307806619,0,0
"849","ASV_903","Water_9",0.00298476278597758,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00362888702464164,0,0
"850","ASV_906","Water_9",0.0253704836808095,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00916262908916553,0,0
"851","ASV_91","Water_9",0.90139836136523,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",1.44097666113197,0,0
"852","ASV_91","Water_35",0.0696099167358304,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",NA,0,0
"853","ASV_91","Water_60",0.060240008877475,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00425278918888335,0,0
"854","ASV_91","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Below Threshold",0.00183647264199257,0,0
"855","ASV_928","Water_35",0.021418435918717,NA,NA,35,NA,"Water_35","Archaea","Other","Nanoarchaeia","Woesearchaeales","Woesearchaeales_X","Below Threshold",NA,0,0
"856","ASV_928","Water_60",0.009511580349075,NA,NA,60,NA,"Water_60","Archaea","Other","Nanoarchaeia","Woesearchaeales","Woesearchaeales_X","Below Threshold",0.00930111270108527,0,0
"857","ASV_928","Water_9",0.00298476278597758,NA,NA,9,NA,"Water_9","Archaea","Other","Nanoarchaeia","Woesearchaeales","Woesearchaeales_X","Below Threshold",0.00362888702464164,0,0
"858","ASV_94","Water_35",1.40558485716581,NA,NA,35,NA,"Water_35","Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",NA,0.0230878540065166,0
"859","ASV_94","Water_60",0.155355812368225,NA,NA,60,NA,"Water_60","Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0.0617951272050829,0,0
"860","ASV_94","Water_9",0.0343247720387422,NA,NA,9,NA,"Water_9","Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0.00163362045719797,0,0
"861","ASV_94","Anterior_35",0.012652355446839,NA,NA,35,NA,"Anterior_35","Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0.0230878540065166,0,0
"862","ASV_94","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Below Threshold",0.00271502595433635,NA,0
"863","ASV_950","Water_60",0.0364610580047875,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Gammaproteobacteria_X","Gammaproteobacteria_XX","Below Threshold",0.0152194612999821,0,0
"864","ASV_96","Water_60",0.943231717949937,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",1.14828577497129,0,0
"865","ASV_96","Water_35",0.00803191346951889,NA,NA,35,NA,"Water_35","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",NA,0,0
"866","ASV_96","Precipitates_60",0.0017637928601665,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.00239196330034505,0,0
"867","ASV_96","Fluid_9",0.001362305020094,NA,NA,9,NA,"Fluid_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Cryomorphaceae","Below Threshold",0.00194951973388359,0,0
"868","ASV_97","Water_9",0.844687868431656,NA,NA,9,NA,"Water_9","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.467555933970144,0,0
"869","ASV_97","Water_60",0.003170526783025,NA,NA,60,NA,"Water_60","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",0.00278215935706599,0,0
"870","ASV_97","Water_35",0.00267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Below Threshold",NA,0,0
"871","ASV_980","Water_35",0.0267730448983963,NA,NA,35,NA,"Water_35","Bacteria","Other","Margulisbacteria_X","Margulisbacteria_XX","Margulisbacteria_XXX","Below Threshold",NA,0,0
"872","ASV_980","Water_60",0.0047557901745375,NA,NA,60,NA,"Water_60","Bacteria","Other","Margulisbacteria_X","Margulisbacteria_XX","Margulisbacteria_XXX","Below Threshold",0.00856052393401313,0,0
"873","ASV_980","Precipitates_60",0.000881896430083251,NA,NA,60,NA,"Precipitates_60","Bacteria","Other","Margulisbacteria_X","Margulisbacteria_XX","Margulisbacteria_XXX","Below Threshold",0.00271502595433635,0,0
"874","ASV_981","Fluid_60",0.531914893617021,NA,NA,60,NA,"Fluid_60","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",NA,0,0
"875","ASV_981","Posterior_60",0.160146419583619,NA,NA,60,NA,"Posterior_60","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0.135710271468347,0.0240813459516007,0
"876","ASV_981","Posterior_9",0.0907558667185272,NA,NA,9,NA,"Posterior_9","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0.610326444920571,0,0
"877","ASV_981","Anterior_60",0.0285659874309655,NA,NA,60,NA,"Anterior_60","Bacteria","Other","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Below Threshold",0.0240813459516007,0,0
"878","ASV_983","Water_60",0.0332905312217625,NA,NA,60,NA,"Water_60","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.0179142304424468,0,0
"879","ASV_983","Water_9",0.00447714417896638,NA,NA,9,NA,"Water_9","Bacteria","Other","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Below Threshold",0.00110674841290478,0,0
"880","ASV_984","Water_60",0.022193687481175,NA,NA,60,NA,"Water_60","Bacteria","Other","Campylobacteria","Campylobacterales","Arcobacteraceae","Below Threshold",0.0119357569799142,0,0
"881","ASV_99","Water_9",0.782007849926127,NA,NA,9,NA,"Water_9","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.150723459054542,0,0
"882","ASV_99","Water_60",0.0380463213963,NA,NA,60,NA,"Water_60","Bacteria","Other","Gammaproteobacteria","Pseudomonadales","Halieaceae","Below Threshold",0.026474687534824,0,0
